3,0.10396,1
1,0.15786,11
1,0.28237,21
1,0.31316,31
1,0.43747,41
1,0.42756,51
1,0.67751,61
1,0.77343,71
1,0.6492,81
1,0.80251,91
5,0.13719,1
4,0.33249,11
4,0.50222,21
4,0.52139,31
4,0.71824,41
4,0.87665,51
4,1.094,61
4,1.2015,71
4,1.3673,81
4,1.549,91
5,0.14895,1
5,0.2967,11
5,0.43401,21
5,0.68241,31
5,0.78675,41
5,0.97062,51
5,1.9283,61
5,2.5329,71
5,1.59,81
5,1.8468,91
5,0.13992,1
5,0.34827,11
5,0.55002,21
5,1.0762,31
5,0.99772,41
5,1.0269,51
5,1.1867,61
5,1.5596,71
5,1.5689,81
5,2.0051,91
5,0.3105,1
5,0.32091,11
5,0.53598,21
5,0.65106,31
5,0.70921,41
5,0.92515,51
5,1.3829,61
5,1.3209,71
5,1.3197,81
5,1.499,91
5,0.2821,1
5,0.51373,11
5,0.42389,21
5,0.56722,31
5,0.67348,41
5,0.91334,51
5,1.1666,61
5,1.3653,71
5,1.3667,81
5,1.5049,91
5,0.14299,1
5,0.29877,11
5,0.39752,21
5,0.65656,31
5,0.70792,41
5,0.88479,51
5,1.0797,61
5,1.3968,71
5,1.3141,81
5,1.4104,91
5,0.1323,1
5,0.28872,11
5,0.41023,21
5,0.57942,31
5,0.76581,41
5,0.8993,51
5,1.0664,61
5,1.1165,71
5,1.3853,81
5,1.5192,91
5,0.12209,1
5,0.32914,11
5,0.5451,21
5,0.65892,31
5,0.68431,41
5,0.842,51
5,1.0257,61
5,1.4791,71
5,2.3488,81
5,1.8124,91
5,0.1559,1
5,0.32388,11
5,0.66026,21
5,0.62599,31
5,0.77494,41
5,1.0588,51
5,1.057,61
5,1.2615,71
5,1.3898,81
5,2.0833,91
3,0.3249,1
1,0.39555,11
1,0.47189,21
1,0.43586,31
1,0.4222,41
1,0.45665,51
1,0.54444,61
1,0.62566,71
1,0.70906,81
1,0.8426,91
5,0.14937,1
4,0.4006,11
4,0.47967,21
4,0.61208,31
4,0.67931,41
4,0.96472,51
4,1.2458,61
4,1.893,71
4,2.0181,81
5,1.8122,91
5,0.23458,1
5,0.3796,11
5,0.61476,21
5,0.78283,31
5,0.89936,41
5,1.1457,51
5,1.0359,61
5,1.212,71
5,1.1931,81
5,1.4123,91
5,0.15028,1
5,0.27828,11
5,0.41871,21
5,0.61014,31
5,0.70435,41
5,0.81537,51
5,1.0427,61
5,1.2421,71
5,1.3186,81
5,1.5426,91
5,0.1406,1
5,0.26237,11
5,0.39665,21
5,0.57522,31
5,0.7268,41
5,0.8061,51
5,1.2723,61
5,1.2542,71
5,1.328,81
5,2.0072,91
5,0.18534,1
5,0.37949,11
5,0.4151,21
5,0.60438,31
5,0.86492,41
5,0.95231,51
5,1.0057,61
5,1.2447,71
5,1.4845,81
5,2.0485,91
5,0.17914,1
5,0.32606,11
5,0.4338,21
5,0.60802,31
5,1.1798,41
5,1.5587,51
5,1.0272,61
5,1.3263,71
5,1.5092,81
5,1.4036,91
5,0.13308,1
5,0.31687,11
5,0.41789,21
5,0.56809,31
5,1.0335,41
5,0.84463,51
5,1.0666,61
5,1.3014,71
5,1.2011,81
5,1.4069,91
5,0.16152,1
5,0.38522,11
5,0.59884,21
5,0.79897,31
5,0.73145,41
5,1.2845,51
5,1.0887,61
5,1.2774,71
5,1.3036,81
5,1.6086,91
5,0.13501,1
5,0.30108,11
5,0.48013,21
5,0.58579,31
5,0.90494,41
5,0.99824,51
5,0.95577,61
5,1.0969,71
5,1.2619,81
5,1.378,91
3,0.079163,1
1,0.11239,11
1,0.19082,21
1,0.27834,31
1,0.34234,41
1,0.44293,51
1,0.52287,61
1,0.5823,71
1,0.60251,81
1,0.85953,91
5,0.14484,1
4,0.34727,11
5,0.41623,21
4,0.55136,31
4,0.59164,41
4,0.83207,51
4,0.97022,61
4,1.1709,71
5,1.4423,81
4,1.4185,91
5,0.14143,1
5,0.27823,11
5,0.45575,21
5,0.57815,31
5,0.72196,41
5,0.83293,51
5,0.96525,61
5,1.1531,71
5,1.3286,81
5,1.4066,91
5,0.1492,1
5,0.32,11
5,0.53429,21
5,1.3669,31
5,1.1952,41
5,1.1077,51
5,1.1848,61
5,1.2493,71
5,1.5768,81
5,1.5087,91
5,0.13924,1
5,0.3044,11
5,0.45386,21
5,0.6582,31
5,0.80573,41
5,0.88955,51
5,1.0379,61
5,1.1226,71
5,1.3421,81
5,1.4426,91
5,0.13868,1
5,0.48619,11
5,0.61407,21
5,0.64306,31
5,0.77927,41
5,0.9403,51
5,1.1112,61
5,1.412,71
5,1.4643,81
5,1.4284,91
5,0.22327,1
5,0.31238,11
5,0.49589,21
5,0.66203,31
5,0.73023,41
5,1.0906,51
5,1.2482,61
5,1.3802,71
5,1.9085,81
5,1.422,91
5,0.13438,1
5,0.29195,11
5,0.49191,21
5,0.77787,31
5,0.75824,41
5,0.90928,51
5,1.3113,61
5,1.3061,71
5,1.3903,81
5,1.4022,91
5,0.12263,1
5,0.28877,11
5,0.42583,21
5,0.78852,31
5,0.73984,41
5,1.0192,51
5,1.2486,61
5,1.3208,71
5,1.3785,81
5,1.5789,91
5,0.13497,1
5,0.27887,11
5,0.63257,21
5,0.72445,31
5,0.82978,41
5,0.88079,51
5,1.1302,61
5,1.2312,71
5,1.9155,81
5,1.6465,91
3,0.13969,1
1,0.12626,11
1,0.20952,21
1,0.28186,31
1,0.41793,41
1,0.5165,51
1,0.68022,61
1,0.5662,71
1,0.64203,81
1,0.86244,91
5,0.26004,1
4,0.27873,11
4,0.51687,21
4,0.6287,31
4,0.94651,41
4,1.8848,51
4,1.2128,61
4,1.7688,71
4,1.2479,81
4,1.7679,91
5,0.14747,1
5,0.50147,11
5,1.0326,21
5,0.89191,31
5,2.2556,41
5,2.0414,51
5,1.588,61
5,1.198,71
5,1.4199,81
5,1.5216,91
5,0.13551,1
5,0.30159,11
5,0.47779,21
5,0.61262,31
5,0.70349,41
5,0.93757,51
5,1.0009,61
5,1.2398,71
5,1.4395,81
5,1.5471,91
5,0.11578,1
5,0.31064,11
5,0.40361,21
5,0.57324,31
5,0.69927,41
5,1.2374,51
5,1.0305,61
5,1.1325,71
5,1.4253,81
5,1.3224,91
5,0.12843,1
5,0.29717,11
5,0.41767,21
5,0.61589,31
5,0.69118,41
5,0.90048,51
5,1.1771,61
5,1.1231,71
5,1.309,81
5,1.4628,91
5,0.12874,1
5,0.25998,11
5,0.40588,21
5,0.54258,31
5,0.68468,41
5,0.81073,51
5,1.0275,61
5,1.1392,71
5,1.201,81
5,1.3756,91
5,0.12287,1
5,0.29028,11
5,0.40992,21
5,0.59365,31
5,0.79087,41
5,0.81779,51
5,1.0689,61
5,1.5005,71
5,1.3236,81
5,1.4469,91
5,0.12138,1
5,0.40467,11
5,0.60022,21
5,0.83546,31
5,0.69603,41
5,0.82361,51
5,1.1281,61
5,1.2043,71
5,1.2894,81
5,1.4871,91
5,0.14519,1
5,0.32401,11
5,0.42547,21
5,0.61513,31
5,0.76108,41
5,1.0975,51
5,0.97895,61
5,1.077,71
5,1.296,81
5,1.8468,91
3,0.099594,1
1,0.15169,11
1,0.21815,21
1,0.28393,31
1,0.35762,41
1,0.4056,51
1,0.58075,61
1,0.58817,71
1,0.71124,81
1,0.8908,91
5,0.1781,1
4,0.31777,11
4,0.46494,21
4,0.59264,31
4,0.71012,41
4,0.85378,51
4,1.0549,61
4,1.0154,71
5,1.3949,81
4,1.4449,91
5,0.13758,1
5,0.31707,11
5,0.43131,21
5,0.65037,31
5,0.73371,41
5,1.0852,51
5,1.0215,61
5,1.0793,71
5,1.3052,81
5,1.4864,91
5,0.19316,1
5,0.38348,11
5,0.69471,21
5,0.6676,31
5,0.9512,41
5,1.2551,51
5,1.0563,61
5,1.1463,71
5,1.2974,81
5,1.537,91
5,0.14651,1
5,0.32258,11
5,0.49826,21
5,0.78059,31
5,0.7561,41
5,0.81956,51
5,1.0169,61
5,1.1664,71
5,1.5846,81
5,1.7029,91
5,0.16532,1
5,0.29382,11
5,0.4621,21
5,0.61984,31
5,1.0721,41
5,0.83699,51
5,1.0265,61
5,1.1742,71
5,1.3106,81
5,1.5127,91
5,0.13848,1
5,0.32527,11
5,0.41532,21
5,0.55469,31
5,0.84643,41
5,0.92337,51
5,1.1409,61
5,1.1813,71
5,1.2485,81
5,1.3845,91
5,0.29987,1
5,0.56935,11
5,0.57097,21
5,0.58593,31
5,0.75064,41
5,0.81218,51
5,0.97771,61
5,1.1673,71
5,1.3405,81
5,1.386,91
5,0.1388,1
5,0.46152,11
5,0.59792,21
5,0.62574,31
5,0.93567,41
5,1.068,51
5,1.1226,61
5,1.1381,71
5,1.2598,81
5,1.441,91
5,0.1471,1
5,0.29095,11
5,0.45201,21
5,0.56491,31
5,0.83143,41
5,0.84947,51
5,1.2749,61
5,1.2802,71
5,1.6838,81
5,1.5943,91
